,Var1,Var2,bray,TreatmentGroup
704,AZ-17_S142,AZ-20-SAL_S321,1,Plaque.VS.Saliva
705,AZ-18_S143,AZ-20-SAL_S321,1,Plaque.VS.Saliva
706,AZ-19_S144,AZ-20-SAL_S321,1,Plaque.VS.Saliva
707,AZ-2_S145,AZ-20-SAL_S321,1,Plaque.VS.Saliva
708,AZ-20_S146,AZ-20-SAL_S321,1,Plaque.VS.Saliva
709,AZ-21_S147,AZ-20-SAL_S321,1,Plaque.VS.Saliva
710,AZ-22_S148,AZ-20-SAL_S321,1,Plaque.VS.Saliva
7111,AZ-23_S149,AZ-20-SAL_S321,1,Plaque.VS.Saliva
7121,AZ-24_S150,AZ-20-SAL_S321,1,Plaque.VS.Saliva
7131,AZ-25_S151,AZ-20-SAL_S321,1,Plaque.VS.Saliva
7141,AZ-3_S152,AZ-20-SAL_S321,1,Plaque.VS.Saliva
7151,AZ-4_S153,AZ-20-SAL_S321,1,Plaque.VS.Saliva
7161,AZ-5_S154,AZ-20-SAL_S321,1,Plaque.VS.Saliva
7171,AZ-6_S155,AZ-20-SAL_S321,1,Plaque.VS.Saliva
7181,AZ-7_S156,AZ-20-SAL_S321,1,Plaque.VS.Saliva
7191,AZ-9_S157,AZ-20-SAL_S321,1,Plaque.VS.Saliva
7201,ML-8_S158,AZ-20-SAL_S321,1,Plaque.VS.Saliva
721,AZ-10_S135,AZ-21-SAL_S322,1,Plaque.VS.Saliva
722,AZ-11_S136,AZ-21-SAL_S322,1,Plaque.VS.Saliva
723,AZ-12_S137,AZ-21-SAL_S322,1,Plaque.VS.Saliva
724,AZ-13_S138,AZ-21-SAL_S322,1,Plaque.VS.Saliva
725,AZ-14_S139,AZ-21-SAL_S322,1,Plaque.VS.Saliva
726,Az-15_S140,AZ-21-SAL_S322,1,Plaque.VS.Saliva
727,AZ-16_S141,AZ-21-SAL_S322,1,Plaque.VS.Saliva
728,AZ-17_S142,AZ-21-SAL_S322,1,Plaque.VS.Saliva
729,AZ-18_S143,AZ-21-SAL_S322,1,Plaque.VS.Saliva
7301,AZ-19_S144,AZ-21-SAL_S322,1,Plaque.VS.Saliva
7311,AZ-2_S145,AZ-21-SAL_S322,1,Plaque.VS.Saliva
7321,AZ-20_S146,AZ-21-SAL_S322,1,Plaque.VS.Saliva
7331,AZ-21_S147,AZ-21-SAL_S322,1,Plaque.VS.Saliva
7341,AZ-22_S148,AZ-21-SAL_S322,1,Plaque.VS.Saliva
7351,AZ-23_S149,AZ-21-SAL_S322,1,Plaque.VS.Saliva
7361,AZ-24_S150,AZ-21-SAL_S322,1,Plaque.VS.Saliva
7371,AZ-25_S151,AZ-21-SAL_S322,1,Plaque.VS.Saliva
7381,AZ-3_S152,AZ-21-SAL_S322,1,Plaque.VS.Saliva
739,AZ-4_S153,AZ-21-SAL_S322,1,Plaque.VS.Saliva
740,AZ-5_S154,AZ-21-SAL_S322,1,Plaque.VS.Saliva
741,AZ-6_S155,AZ-21-SAL_S322,1,Plaque.VS.Saliva
742,AZ-7_S156,AZ-21-SAL_S322,1,Plaque.VS.Saliva
743,AZ-9_S157,AZ-21-SAL_S322,1,Plaque.VS.Saliva
744,ML-8_S158,AZ-21-SAL_S322,1,Plaque.VS.Saliva
745,AZ-10_S135,AZ-22-SAL_S323,1,Plaque.VS.Saliva
746,AZ-11_S136,AZ-22-SAL_S323,1,Plaque.VS.Saliva
747,AZ-12_S137,AZ-22-SAL_S323,1,Plaque.VS.Saliva
748,AZ-13_S138,AZ-22-SAL_S323,1,Plaque.VS.Saliva
7491,AZ-14_S139,AZ-22-SAL_S323,1,Plaque.VS.Saliva
7501,Az-15_S140,AZ-22-SAL_S323,1,Plaque.VS.Saliva
7511,AZ-16_S141,AZ-22-SAL_S323,1,Plaque.VS.Saliva
7521,AZ-17_S142,AZ-22-SAL_S323,1,Plaque.VS.Saliva
7531,AZ-18_S143,AZ-22-SAL_S323,1,Plaque.VS.Saliva
7541,AZ-19_S144,AZ-22-SAL_S323,1,Plaque.VS.Saliva
7551,AZ-2_S145,AZ-22-SAL_S323,1,Plaque.VS.Saliva
7561,AZ-20_S146,AZ-22-SAL_S323,1,Plaque.VS.Saliva
757,AZ-21_S147,AZ-22-SAL_S323,1,Plaque.VS.Saliva
758,AZ-22_S148,AZ-22-SAL_S323,1,Plaque.VS.Saliva
759,AZ-23_S149,AZ-22-SAL_S323,1,Plaque.VS.Saliva
760,AZ-24_S150,AZ-22-SAL_S323,1,Plaque.VS.Saliva
761,AZ-25_S151,AZ-22-SAL_S323,1,Plaque.VS.Saliva
762,AZ-3_S152,AZ-22-SAL_S323,1,Plaque.VS.Saliva
763,AZ-4_S153,AZ-22-SAL_S323,1,Plaque.VS.Saliva
764,AZ-5_S154,AZ-22-SAL_S323,1,Plaque.VS.Saliva
765,AZ-6_S155,AZ-22-SAL_S323,1,Plaque.VS.Saliva
766,AZ-7_S156,AZ-22-SAL_S323,1,Plaque.VS.Saliva
767,AZ-9_S157,AZ-22-SAL_S323,1,Plaque.VS.Saliva
7681,ML-8_S158,AZ-22-SAL_S323,1,Plaque.VS.Saliva
7691,AZ-10_S135,AZ-23-SAL_S324,1,Plaque.VS.Saliva
7701,AZ-11_S136,AZ-23-SAL_S324,1,Plaque.VS.Saliva
7711,AZ-12_S137,AZ-23-SAL_S324,1,Plaque.VS.Saliva
7721,AZ-13_S138,AZ-23-SAL_S324,1,Plaque.VS.Saliva
7731,AZ-14_S139,AZ-23-SAL_S324,0.999143920171318,Plaque.VS.Saliva
7741,Az-15_S140,AZ-23-SAL_S324,1,Plaque.VS.Saliva
775,AZ-16_S141,AZ-23-SAL_S324,1,Plaque.VS.Saliva
776,AZ-17_S142,AZ-23-SAL_S324,1,Plaque.VS.Saliva
777,AZ-18_S143,AZ-23-SAL_S324,0.997941862898838,Plaque.VS.Saliva
778,AZ-19_S144,AZ-23-SAL_S324,1,Plaque.VS.Saliva
779,AZ-2_S145,AZ-23-SAL_S324,0.997761303231634,Plaque.VS.Saliva
780,AZ-20_S146,AZ-23-SAL_S324,0.999002469947895,Plaque.VS.Saliva
781,AZ-21_S147,AZ-23-SAL_S324,1,Plaque.VS.Saliva
782,AZ-22_S148,AZ-23-SAL_S324,1,Plaque.VS.Saliva
783,AZ-23_S149,AZ-23-SAL_S324,1,Plaque.VS.Saliva
784,AZ-24_S150,AZ-23-SAL_S324,1,Plaque.VS.Saliva
785,AZ-25_S151,AZ-23-SAL_S324,1,Plaque.VS.Saliva
786,AZ-3_S152,AZ-23-SAL_S324,1,Plaque.VS.Saliva
7871,AZ-4_S153,AZ-23-SAL_S324,1,Plaque.VS.Saliva
7881,AZ-5_S154,AZ-23-SAL_S324,1,Plaque.VS.Saliva
7891,AZ-6_S155,AZ-23-SAL_S324,1,Plaque.VS.Saliva
7901,AZ-7_S156,AZ-23-SAL_S324,1,Plaque.VS.Saliva
7911,AZ-9_S157,AZ-23-SAL_S324,0.997924565346735,Plaque.VS.Saliva
7921,ML-8_S158,AZ-23-SAL_S324,1,Plaque.VS.Saliva
793,AZ-10_S135,AZ-24-SAL_S325,1,Plaque.VS.Saliva
794,AZ-11_S136,AZ-24-SAL_S325,1,Plaque.VS.Saliva
795,AZ-12_S137,AZ-24-SAL_S325,1,Plaque.VS.Saliva
796,AZ-13_S138,AZ-24-SAL_S325,1,Plaque.VS.Saliva
797,AZ-14_S139,AZ-24-SAL_S325,1,Plaque.VS.Saliva
798,Az-15_S140,AZ-24-SAL_S325,1,Plaque.VS.Saliva
799,AZ-16_S141,AZ-24-SAL_S325,1,Plaque.VS.Saliva
800,AZ-17_S142,AZ-24-SAL_S325,1,Plaque.VS.Saliva
801,AZ-18_S143,AZ-24-SAL_S325,1,Plaque.VS.Saliva
802,AZ-19_S144,AZ-24-SAL_S325,1,Plaque.VS.Saliva
803,AZ-2_S145,AZ-24-SAL_S325,1,Plaque.VS.Saliva
804,AZ-20_S146,AZ-24-SAL_S325,1,Plaque.VS.Saliva
805,AZ-21_S147,AZ-24-SAL_S325,1,Plaque.VS.Saliva
8061,AZ-22_S148,AZ-24-SAL_S325,1,Plaque.VS.Saliva
8071,AZ-23_S149,AZ-24-SAL_S325,1,Plaque.VS.Saliva
8081,AZ-24_S150,AZ-24-SAL_S325,1,Plaque.VS.Saliva
8091,AZ-25_S151,AZ-24-SAL_S325,1,Plaque.VS.Saliva
8101,AZ-3_S152,AZ-24-SAL_S325,1,Plaque.VS.Saliva
811,AZ-4_S153,AZ-24-SAL_S325,1,Plaque.VS.Saliva
812,AZ-5_S154,AZ-24-SAL_S325,1,Plaque.VS.Saliva
813,AZ-6_S155,AZ-24-SAL_S325,1,Plaque.VS.Saliva
814,AZ-7_S156,AZ-24-SAL_S325,1,Plaque.VS.Saliva
815,AZ-9_S157,AZ-24-SAL_S325,1,Plaque.VS.Saliva
816,ML-8_S158,AZ-24-SAL_S325,1,Plaque.VS.Saliva
817,AZ-10_S135,AZ-25-SAL_S326,1,Plaque.VS.Saliva
818,AZ-11_S136,AZ-25-SAL_S326,1,Plaque.VS.Saliva
819,AZ-12_S137,AZ-25-SAL_S326,1,Plaque.VS.Saliva
820,AZ-13_S138,AZ-25-SAL_S326,1,Plaque.VS.Saliva
821,AZ-14_S139,AZ-25-SAL_S326,1,Plaque.VS.Saliva
822,Az-15_S140,AZ-25-SAL_S326,1,Plaque.VS.Saliva
823,AZ-16_S141,AZ-25-SAL_S326,1,Plaque.VS.Saliva
824,AZ-17_S142,AZ-25-SAL_S326,1,Plaque.VS.Saliva
8251,AZ-18_S143,AZ-25-SAL_S326,1,Plaque.VS.Saliva
8261,AZ-19_S144,AZ-25-SAL_S326,1,Plaque.VS.Saliva
8271,AZ-2_S145,AZ-25-SAL_S326,1,Plaque.VS.Saliva
8281,AZ-20_S146,AZ-25-SAL_S326,1,Plaque.VS.Saliva
829,AZ-21_S147,AZ-25-SAL_S326,1,Plaque.VS.Saliva
830,AZ-22_S148,AZ-25-SAL_S326,1,Plaque.VS.Saliva
831,AZ-23_S149,AZ-25-SAL_S326,1,Plaque.VS.Saliva
832,AZ-24_S150,AZ-25-SAL_S326,1,Plaque.VS.Saliva
833,AZ-25_S151,AZ-25-SAL_S326,1,Plaque.VS.Saliva
834,AZ-3_S152,AZ-25-SAL_S326,1,Plaque.VS.Saliva
835,AZ-4_S153,AZ-25-SAL_S326,1,Plaque.VS.Saliva
836,AZ-5_S154,AZ-25-SAL_S326,1,Plaque.VS.Saliva
837,AZ-6_S155,AZ-25-SAL_S326,1,Plaque.VS.Saliva
838,AZ-7_S156,AZ-25-SAL_S326,1,Plaque.VS.Saliva
839,AZ-9_S157,AZ-25-SAL_S326,1,Plaque.VS.Saliva
840,ML-8_S158,AZ-25-SAL_S326,1,Plaque.VS.Saliva
841,AZ-10_S135,AZ-3-SAL_S327,1,Plaque.VS.Saliva
842,AZ-11_S136,AZ-3-SAL_S327,1,Plaque.VS.Saliva
843,AZ-12_S137,AZ-3-SAL_S327,1,Plaque.VS.Saliva
8441,AZ-13_S138,AZ-3-SAL_S327,1,Plaque.VS.Saliva
8451,AZ-14_S139,AZ-3-SAL_S327,1,Plaque.VS.Saliva
8461,Az-15_S140,AZ-3-SAL_S327,1,Plaque.VS.Saliva
847,AZ-16_S141,AZ-3-SAL_S327,1,Plaque.VS.Saliva
848,AZ-17_S142,AZ-3-SAL_S327,1,Plaque.VS.Saliva
849,AZ-18_S143,AZ-3-SAL_S327,1,Plaque.VS.Saliva
850,AZ-19_S144,AZ-3-SAL_S327,1,Plaque.VS.Saliva
851,AZ-2_S145,AZ-3-SAL_S327,1,Plaque.VS.Saliva
852,AZ-20_S146,AZ-3-SAL_S327,1,Plaque.VS.Saliva
853,AZ-21_S147,AZ-3-SAL_S327,1,Plaque.VS.Saliva
854,AZ-22_S148,AZ-3-SAL_S327,1,Plaque.VS.Saliva
855,AZ-23_S149,AZ-3-SAL_S327,1,Plaque.VS.Saliva
856,AZ-24_S150,AZ-3-SAL_S327,1,Plaque.VS.Saliva
857,AZ-25_S151,AZ-3-SAL_S327,1,Plaque.VS.Saliva
858,AZ-3_S152,AZ-3-SAL_S327,1,Plaque.VS.Saliva
859,AZ-4_S153,AZ-3-SAL_S327,1,Plaque.VS.Saliva
860,AZ-5_S154,AZ-3-SAL_S327,1,Plaque.VS.Saliva
861,AZ-6_S155,AZ-3-SAL_S327,1,Plaque.VS.Saliva
862,AZ-7_S156,AZ-3-SAL_S327,1,Plaque.VS.Saliva
8631,AZ-9_S157,AZ-3-SAL_S327,1,Plaque.VS.Saliva
8641,ML-8_S158,AZ-3-SAL_S327,1,Plaque.VS.Saliva
865,AZ-10_S135,AZ-4-SAL_S328,1,Plaque.VS.Saliva
866,AZ-11_S136,AZ-4-SAL_S328,1,Plaque.VS.Saliva
867,AZ-12_S137,AZ-4-SAL_S328,1,Plaque.VS.Saliva
868,AZ-13_S138,AZ-4-SAL_S328,1,Plaque.VS.Saliva
869,AZ-14_S139,AZ-4-SAL_S328,1,Plaque.VS.Saliva
870,Az-15_S140,AZ-4-SAL_S328,1,Plaque.VS.Saliva
871,AZ-16_S141,AZ-4-SAL_S328,1,Plaque.VS.Saliva
872,AZ-17_S142,AZ-4-SAL_S328,1,Plaque.VS.Saliva
873,AZ-18_S143,AZ-4-SAL_S328,1,Plaque.VS.Saliva
874,AZ-19_S144,AZ-4-SAL_S328,1,Plaque.VS.Saliva
875,AZ-2_S145,AZ-4-SAL_S328,1,Plaque.VS.Saliva
876,AZ-20_S146,AZ-4-SAL_S328,1,Plaque.VS.Saliva
877,AZ-21_S147,AZ-4-SAL_S328,1,Plaque.VS.Saliva
878,AZ-22_S148,AZ-4-SAL_S328,1,Plaque.VS.Saliva
879,AZ-23_S149,AZ-4-SAL_S328,1,Plaque.VS.Saliva
880,AZ-24_S150,AZ-4-SAL_S328,1,Plaque.VS.Saliva
881,AZ-25_S151,AZ-4-SAL_S328,1,Plaque.VS.Saliva
8821,AZ-3_S152,AZ-4-SAL_S328,1,Plaque.VS.Saliva
883,AZ-4_S153,AZ-4-SAL_S328,1,Plaque.VS.Saliva
884,AZ-5_S154,AZ-4-SAL_S328,1,Plaque.VS.Saliva
885,AZ-6_S155,AZ-4-SAL_S328,1,Plaque.VS.Saliva
886,AZ-7_S156,AZ-4-SAL_S328,1,Plaque.VS.Saliva
887,AZ-9_S157,AZ-4-SAL_S328,1,Plaque.VS.Saliva
888,ML-8_S158,AZ-4-SAL_S328,1,Plaque.VS.Saliva
889,AZ-10_S135,AZ-5-SAL_S329,1,Plaque.VS.Saliva
890,AZ-11_S136,AZ-5-SAL_S329,1,Plaque.VS.Saliva
891,AZ-12_S137,AZ-5-SAL_S329,1,Plaque.VS.Saliva
892,AZ-13_S138,AZ-5-SAL_S329,1,Plaque.VS.Saliva
893,AZ-14_S139,AZ-5-SAL_S329,1,Plaque.VS.Saliva
894,Az-15_S140,AZ-5-SAL_S329,1,Plaque.VS.Saliva
895,AZ-16_S141,AZ-5-SAL_S329,1,Plaque.VS.Saliva
896,AZ-17_S142,AZ-5-SAL_S329,1,Plaque.VS.Saliva
897,AZ-18_S143,AZ-5-SAL_S329,1,Plaque.VS.Saliva
898,AZ-19_S144,AZ-5-SAL_S329,1,Plaque.VS.Saliva
899,AZ-2_S145,AZ-5-SAL_S329,1,Plaque.VS.Saliva
900,AZ-20_S146,AZ-5-SAL_S329,1,Plaque.VS.Saliva
901,AZ-21_S147,AZ-5-SAL_S329,1,Plaque.VS.Saliva
9021,AZ-22_S148,AZ-5-SAL_S329,1,Plaque.VS.Saliva
9031,AZ-23_S149,AZ-5-SAL_S329,1,Plaque.VS.Saliva
9041,AZ-24_S150,AZ-5-SAL_S329,1,Plaque.VS.Saliva
9051,AZ-25_S151,AZ-5-SAL_S329,1,Plaque.VS.Saliva
9061,AZ-3_S152,AZ-5-SAL_S329,1,Plaque.VS.Saliva
9071,AZ-4_S153,AZ-5-SAL_S329,1,Plaque.VS.Saliva
9081,AZ-5_S154,AZ-5-SAL_S329,1,Plaque.VS.Saliva
9091,AZ-6_S155,AZ-5-SAL_S329,1,Plaque.VS.Saliva
9101,AZ-7_S156,AZ-5-SAL_S329,1,Plaque.VS.Saliva
9111,AZ-9_S157,AZ-5-SAL_S329,1,Plaque.VS.Saliva
9121,ML-8_S158,AZ-5-SAL_S329,1,Plaque.VS.Saliva
9131,AZ-10_S135,AZ-6-SAL_S330,1,Plaque.VS.Saliva
9141,AZ-11_S136,AZ-6-SAL_S330,1,Plaque.VS.Saliva
9151,AZ-12_S137,AZ-6-SAL_S330,1,Plaque.VS.Saliva
9161,AZ-13_S138,AZ-6-SAL_S330,1,Plaque.VS.Saliva
9171,AZ-14_S139,AZ-6-SAL_S330,1,Plaque.VS.Saliva
9181,Az-15_S140,AZ-6-SAL_S330,1,Plaque.VS.Saliva
9191,AZ-16_S141,AZ-6-SAL_S330,1,Plaque.VS.Saliva
9201,AZ-17_S142,AZ-6-SAL_S330,1,Plaque.VS.Saliva
9211,AZ-18_S143,AZ-6-SAL_S330,1,Plaque.VS.Saliva
9221,AZ-19_S144,AZ-6-SAL_S330,1,Plaque.VS.Saliva
9231,AZ-2_S145,AZ-6-SAL_S330,1,Plaque.VS.Saliva
9241,AZ-20_S146,AZ-6-SAL_S330,1,Plaque.VS.Saliva
925,AZ-21_S147,AZ-6-SAL_S330,1,Plaque.VS.Saliva
926,AZ-22_S148,AZ-6-SAL_S330,1,Plaque.VS.Saliva
9271,AZ-23_S149,AZ-6-SAL_S330,1,Plaque.VS.Saliva
9281,AZ-24_S150,AZ-6-SAL_S330,1,Plaque.VS.Saliva
9291,AZ-25_S151,AZ-6-SAL_S330,1,Plaque.VS.Saliva
9301,AZ-3_S152,AZ-6-SAL_S330,1,Plaque.VS.Saliva
9311,AZ-4_S153,AZ-6-SAL_S330,1,Plaque.VS.Saliva
9321,AZ-5_S154,AZ-6-SAL_S330,1,Plaque.VS.Saliva
9331,AZ-6_S155,AZ-6-SAL_S330,1,Plaque.VS.Saliva
9341,AZ-7_S156,AZ-6-SAL_S330,1,Plaque.VS.Saliva
9351,AZ-9_S157,AZ-6-SAL_S330,1,Plaque.VS.Saliva
9361,ML-8_S158,AZ-6-SAL_S330,1,Plaque.VS.Saliva
9371,AZ-10_S135,AZ-7-SAL_S331,1,Plaque.VS.Saliva
9381,AZ-11_S136,AZ-7-SAL_S331,1,Plaque.VS.Saliva
9391,AZ-12_S137,AZ-7-SAL_S331,1,Plaque.VS.Saliva
9401,AZ-13_S138,AZ-7-SAL_S331,1,Plaque.VS.Saliva
9411,AZ-14_S139,AZ-7-SAL_S331,1,Plaque.VS.Saliva
9421,Az-15_S140,AZ-7-SAL_S331,1,Plaque.VS.Saliva
9431,AZ-16_S141,AZ-7-SAL_S331,1,Plaque.VS.Saliva
9441,AZ-17_S142,AZ-7-SAL_S331,1,Plaque.VS.Saliva
9451,AZ-18_S143,AZ-7-SAL_S331,0.998160460783841,Plaque.VS.Saliva
9461,AZ-19_S144,AZ-7-SAL_S331,1,Plaque.VS.Saliva
9471,AZ-2_S145,AZ-7-SAL_S331,1,Plaque.VS.Saliva
9481,AZ-20_S146,AZ-7-SAL_S331,1,Plaque.VS.Saliva
949,AZ-21_S147,AZ-7-SAL_S331,1,Plaque.VS.Saliva
950,AZ-22_S148,AZ-7-SAL_S331,1,Plaque.VS.Saliva
951,AZ-23_S149,AZ-7-SAL_S331,1,Plaque.VS.Saliva
9521,AZ-24_S150,AZ-7-SAL_S331,1,Plaque.VS.Saliva
9531,AZ-25_S151,AZ-7-SAL_S331,1,Plaque.VS.Saliva
9541,AZ-3_S152,AZ-7-SAL_S331,1,Plaque.VS.Saliva
9551,AZ-4_S153,AZ-7-SAL_S331,1,Plaque.VS.Saliva
9561,AZ-5_S154,AZ-7-SAL_S331,1,Plaque.VS.Saliva
9571,AZ-6_S155,AZ-7-SAL_S331,1,Plaque.VS.Saliva
9581,AZ-7_S156,AZ-7-SAL_S331,1,Plaque.VS.Saliva
9591,AZ-9_S157,AZ-7-SAL_S331,1,Plaque.VS.Saliva
9601,ML-8_S158,AZ-7-SAL_S331,1,Plaque.VS.Saliva
9611,AZ-10_S135,AZ-8-SAL_S332,1,Plaque.VS.Saliva
9621,AZ-11_S136,AZ-8-SAL_S332,1,Plaque.VS.Saliva
9631,AZ-12_S137,AZ-8-SAL_S332,1,Plaque.VS.Saliva
9641,AZ-13_S138,AZ-8-SAL_S332,1,Plaque.VS.Saliva
9651,AZ-14_S139,AZ-8-SAL_S332,1,Plaque.VS.Saliva
9661,Az-15_S140,AZ-8-SAL_S332,1,Plaque.VS.Saliva
9671,AZ-16_S141,AZ-8-SAL_S332,1,Plaque.VS.Saliva
9681,AZ-17_S142,AZ-8-SAL_S332,1,Plaque.VS.Saliva
9691,AZ-18_S143,AZ-8-SAL_S332,0.997888476044671,Plaque.VS.Saliva
9701,AZ-19_S144,AZ-8-SAL_S332,1,Plaque.VS.Saliva
9711,AZ-2_S145,AZ-8-SAL_S332,1,Plaque.VS.Saliva
9721,AZ-20_S146,AZ-8-SAL_S332,1,Plaque.VS.Saliva
973,AZ-21_S147,AZ-8-SAL_S332,1,Plaque.VS.Saliva
974,AZ-22_S148,AZ-8-SAL_S332,1,Plaque.VS.Saliva
975,AZ-23_S149,AZ-8-SAL_S332,1,Plaque.VS.Saliva
976,AZ-24_S150,AZ-8-SAL_S332,1,Plaque.VS.Saliva
9771,AZ-25_S151,AZ-8-SAL_S332,1,Plaque.VS.Saliva
9781,AZ-3_S152,AZ-8-SAL_S332,1,Plaque.VS.Saliva
9791,AZ-4_S153,AZ-8-SAL_S332,1,Plaque.VS.Saliva
9801,AZ-5_S154,AZ-8-SAL_S332,1,Plaque.VS.Saliva
9811,AZ-6_S155,AZ-8-SAL_S332,1,Plaque.VS.Saliva
9821,AZ-7_S156,AZ-8-SAL_S332,1,Plaque.VS.Saliva
9831,AZ-9_S157,AZ-8-SAL_S332,1,Plaque.VS.Saliva
9841,ML-8_S158,AZ-8-SAL_S332,1,Plaque.VS.Saliva
9851,AZ-10_S135,AZ-9-SAL_S333,1,Plaque.VS.Saliva
9861,AZ-11_S136,AZ-9-SAL_S333,1,Plaque.VS.Saliva
9871,AZ-12_S137,AZ-9-SAL_S333,1,Plaque.VS.Saliva
9881,AZ-13_S138,AZ-9-SAL_S333,1,Plaque.VS.Saliva
9891,AZ-14_S139,AZ-9-SAL_S333,1,Plaque.VS.Saliva
9901,Az-15_S140,AZ-9-SAL_S333,1,Plaque.VS.Saliva
9911,AZ-16_S141,AZ-9-SAL_S333,1,Plaque.VS.Saliva
9921,AZ-17_S142,AZ-9-SAL_S333,1,Plaque.VS.Saliva
9931,AZ-18_S143,AZ-9-SAL_S333,1,Plaque.VS.Saliva
9941,AZ-19_S144,AZ-9-SAL_S333,1,Plaque.VS.Saliva
9951,AZ-2_S145,AZ-9-SAL_S333,1,Plaque.VS.Saliva
9961,AZ-20_S146,AZ-9-SAL_S333,1,Plaque.VS.Saliva
997,AZ-21_S147,AZ-9-SAL_S333,1,Plaque.VS.Saliva
998,AZ-22_S148,AZ-9-SAL_S333,1,Plaque.VS.Saliva
999,AZ-23_S149,AZ-9-SAL_S333,1,Plaque.VS.Saliva
1000,AZ-24_S150,AZ-9-SAL_S333,1,Plaque.VS.Saliva
1001,AZ-25_S151,AZ-9-SAL_S333,1,Plaque.VS.Saliva
10021,AZ-3_S152,AZ-9-SAL_S333,1,Plaque.VS.Saliva
10031,AZ-4_S153,AZ-9-SAL_S333,1,Plaque.VS.Saliva
10041,AZ-5_S154,AZ-9-SAL_S333,1,Plaque.VS.Saliva
10051,AZ-6_S155,AZ-9-SAL_S333,1,Plaque.VS.Saliva
10061,AZ-7_S156,AZ-9-SAL_S333,1,Plaque.VS.Saliva
10071,AZ-9_S157,AZ-9-SAL_S333,1,Plaque.VS.Saliva
10081,ML-8_S158,AZ-9-SAL_S333,1,Plaque.VS.Saliva
10091,AZ-10-RS_S292,AZ-10-SAL_S310,1,Stool.VS.Saliva
10101,AZ-11-RS_S293,AZ-10-SAL_S310,1,Stool.VS.Saliva
10111,AZ-12-RS_S294,AZ-10-SAL_S310,1,Stool.VS.Saliva
10121,AZ-13-RS_S295,AZ-10-SAL_S310,1,Stool.VS.Saliva
10131,AZ-14-RS_S296,AZ-10-SAL_S310,1,Stool.VS.Saliva
10141,AZ-15-RS_S297,AZ-10-SAL_S310,1,Stool.VS.Saliva
10151,AZ-16-RS_S298,AZ-10-SAL_S310,1,Stool.VS.Saliva
10161,AZ-17-RS_S299,AZ-10-SAL_S310,1,Stool.VS.Saliva
10171,AZ-18-RS_S300,AZ-10-SAL_S310,1,Stool.VS.Saliva
10181,AZ-19-RS_S301,AZ-10-SAL_S310,1,Stool.VS.Saliva
10191,AZ-2-RS_S302,AZ-10-SAL_S310,1,Stool.VS.Saliva
10201,AZ-23-RS_S303,AZ-10-SAL_S310,1,Stool.VS.Saliva
1021,AZ-24-RS_S304,AZ-10-SAL_S310,1,Stool.VS.Saliva
1022,AZ-25-RS_S305,AZ-10-SAL_S310,1,Stool.VS.Saliva
1023,AZ-6-RS_S306,AZ-10-SAL_S310,1,Stool.VS.Saliva
1024,AZ-7-RS_S307,AZ-10-SAL_S310,1,Stool.VS.Saliva
1025,AZ-8-RS_S308,AZ-10-SAL_S310,1,Stool.VS.Saliva
1026,AZ-9-RS_S309,AZ-10-SAL_S310,1,Stool.VS.Saliva
10271,AZ-10-RS_S292,AZ-11-SAL_S311,1,Stool.VS.Saliva
10281,AZ-11-RS_S293,AZ-11-SAL_S311,1,Stool.VS.Saliva
10291,AZ-12-RS_S294,AZ-11-SAL_S311,1,Stool.VS.Saliva
10301,AZ-13-RS_S295,AZ-11-SAL_S311,1,Stool.VS.Saliva
10311,AZ-14-RS_S296,AZ-11-SAL_S311,1,Stool.VS.Saliva
10321,AZ-15-RS_S297,AZ-11-SAL_S311,1,Stool.VS.Saliva
10331,AZ-16-RS_S298,AZ-11-SAL_S311,1,Stool.VS.Saliva
10341,AZ-17-RS_S299,AZ-11-SAL_S311,1,Stool.VS.Saliva
10351,AZ-18-RS_S300,AZ-11-SAL_S311,1,Stool.VS.Saliva
10361,AZ-19-RS_S301,AZ-11-SAL_S311,1,Stool.VS.Saliva
10371,AZ-2-RS_S302,AZ-11-SAL_S311,1,Stool.VS.Saliva
10381,AZ-23-RS_S303,AZ-11-SAL_S311,1,Stool.VS.Saliva
10391,AZ-24-RS_S304,AZ-11-SAL_S311,1,Stool.VS.Saliva
10401,AZ-25-RS_S305,AZ-11-SAL_S311,1,Stool.VS.Saliva
10411,AZ-6-RS_S306,AZ-11-SAL_S311,1,Stool.VS.Saliva
10421,AZ-7-RS_S307,AZ-11-SAL_S311,1,Stool.VS.Saliva
10431,AZ-8-RS_S308,AZ-11-SAL_S311,1,Stool.VS.Saliva
10441,AZ-9-RS_S309,AZ-11-SAL_S311,1,Stool.VS.Saliva
1045,AZ-10-RS_S292,AZ-12-SAL_S312,1,Stool.VS.Saliva
1046,AZ-11-RS_S293,AZ-12-SAL_S312,1,Stool.VS.Saliva
1047,AZ-12-RS_S294,AZ-12-SAL_S312,1,Stool.VS.Saliva
1048,AZ-13-RS_S295,AZ-12-SAL_S312,1,Stool.VS.Saliva
1049,AZ-14-RS_S296,AZ-12-SAL_S312,1,Stool.VS.Saliva
1050,AZ-15-RS_S297,AZ-12-SAL_S312,1,Stool.VS.Saliva
1051,AZ-16-RS_S298,AZ-12-SAL_S312,1,Stool.VS.Saliva
10521,AZ-17-RS_S299,AZ-12-SAL_S312,1,Stool.VS.Saliva
10531,AZ-18-RS_S300,AZ-12-SAL_S312,1,Stool.VS.Saliva
